sistema,zona_carga,clave,nombre,municipio
SIN,CULIACAN,04NTO-115,Navolato,NAVOLATO
SIN,CULIACAN,04QLA-115,Quila,CULIACAN
SIN,CULIACAN,04SLA-115,Sanalona,CULIACAN
SIN,CULIACAN,04SPE-115,Pericos,MOCORITO
SIN,CULIACAN,04TSR-115,Subestacion Tres Rios,CULIACAN
SIN,CULIACAN,04VDC-115,Villas del Cedro,CULIACAN
SIN,GUASAVE,04BMO-115,Bamoa,GUASAVE
SIN,GUASAVE,04BRT-115,Bacurato,SINALOA
SIN,GUASAVE,04GML-115,Guamuchil,SALVADOR ALVARADO
SIN,GUASAVE,04GSV-115,Guasave,GUASAVE
SIN,GUASAVE,04HVF-115,Hernando de Villafañe,GUASAVE
SIN,GUASAVE,04LVS-115,Leyva Solano,GUASAVE
SIN,GUASAVE,04SAA-115,Salvador Alvarado,SALVADOR ALVARADO
SIN,GUASAVE,04SRF-115,San Rafael,GUASAVE
SIN,GUAYMAS,04CDP-115,Cruz de Piedra,EMPALME
SIN,GUAYMAS,04CLA-115,Centinela,GUAYMAS
SIN,GUAYMAS,04ECC-230,Empalme Ciclo Combinado,EMPALME
SIN,GUAYMAS,04ECD-400,Empalme Ciclo Combinado Dos,EMPALME
SIN,GUAYMAS,04EPM-115,Empalme,EMPALME
SIN,GUAYMAS,04FMA-115,Fatima,GUAYMAS
SIN,GUAYMAS,04LMA-115,La Misa,EMPALME
SIN,GUAYMAS,04MLA-115,Morelos La Atravezada,EMPALME
SIN,GUAYMAS,04PGD-115,Planta Guaymas Dos,GUAYMAS
SIN,GUAYMAS,04PGD-230,Planta Guaymas Dos,GUAYMAS
SIN,GUAYMAS,04SCR-115,San Carlos,GUAYMAS
SIN,GUAYMAS,04SGU-115,Subestacion Guaymas Uno,GUAYMAS
SIN,HERMOSILLO,04ACU-115,Acuicola,HERMOSILLO
SIN,HERMOSILLO,04ALZ-115,Altozano,HERMOSILLO
SIN,HERMOSILLO,04BGT-115,Bagotes,HERMOSILLO
SIN,HERMOSILLO,04CRD-115,Cardonal,HERMOSILLO
SIN,HERMOSILLO,04DER-115,Derivacion,HERMOSILLO
SIN,HERMOSILLO,04DYN-115,Dynatec,HERMOSILLO
SIN,HERMOSILLO,04ETO-115,Estacion Torres,LA COLORADA
SIN,HERMOSILLO,04HAE-230,Hermosillo Aeropuerto,HERMOSILLO
SIN,HERMOSILLO,04HCE-115,Hermosillo Cereso,HERMOSILLO
SIN,HERMOSILLO,04HLC-115,Hermosillo Cuatro,HERMOSILLO
SIN,HERMOSILLO,04HLD-115,Hermosillo Dos,HERMOSILLO
SIN,HERMOSILLO,04HLE-115,Hermosillo Siete,HERMOSILLO
SIN,HERMOSILLO,04HLI-115,Hermosillo Cinco,HERMOSILLO
SIN,HERMOSILLO,04HLI-230,Hermosillo Cinco,HERMOSILLO
SIN,HERMOSILLO,04HLN-115,Hermosillo Nueve,HERMOSILLO
SIN,HERMOSILLO,04HLO-115,Hermosillo Ocho,HERMOSILLO
SIN,HERMOSILLO,04HLS-115,Hermosillo Seis,HERMOSILLO
SIN,HERMOSILLO,04HLT-115,Hermosillo Tres,HERMOSILLO
SIN,HERMOSILLO,04HLU-115,Hermosillo Uno,HERMOSILLO
SIN,HERMOSILLO,04HMA-115,La Manga,HERMOSILLO
SIN,HERMOSILLO,04HMB-115,Hermosillo Maniobras,HERMOSILLO
SIN,HERMOSILLO,04HMI-115,Hermosillo Mision,HERMOSILLO
SIN,HERMOSILLO,04LAD-115,Ladrillera,HERMOSILLO
SIN,HERMOSILLO,04MAO-230,Maniobras Orejana,HERMOSILLO
SIN,HERMOSILLO,04MAP-115,Maniobras Apasco,HERMOSILLO
SIN,HERMOSILLO,04MGN-115,Maniobras Gas Natural,HERMOSILLO
SIN,HERMOSILLO,04MMR-115,Maniobras Mi Ranchito Sur,HERMOSILLO
SIN,HERMOSILLO,04MMU-115,Maniobras Munisol,HERMOSILLO
SIN,HERMOSILLO,04MTS-115,Maniobras Tastiota,HERMOSILLO
SIN,HERMOSILLO,04NVL-115,Novillo,SOYOPA
SIN,HERMOSILLO,04OAS-115,Oasis,CARBO
SIN,HERMOSILLO,04PIH-115,Parque Industrial Hermosillo,HERMOSILLO
SIN,HERMOSILLO,04PTS-115,Portales,HERMOSILLO
SIN,HERMOSILLO,04PUE-115,Pueblitos,HERMOSILLO
SIN,HERMOSILLO,04QRG-115,Quiroga,HERMOSILLO
SIN,HERMOSILLO,04RGU-115,Rolando Garcia Urrea,HERMOSILLO
SIN,HERMOSILLO,04RIS-115,Rio Sonora,HERMOSILLO
SIN,HERMOSILLO,04SBC-115,Subestacion 4 Costa Hermosillo,HERMOSILLO
SIN,HERMOSILLO,04SBD-115,Subestacion 2 Costa Hermosillo,HERMOSILLO
SIN,HERMOSILLO,04SBE-115,Subestacion 7 Costa Hermosillo,HERMOSILLO
SIN,HERMOSILLO,04SBI-115,Subestacion 5 Costa Hermosillo,HERMOSILLO
SIN,HERMOSILLO,04SBK-115,Bahia Kino,HERMOSILLO
SIN,HERMOSILLO,04SBN-115,Subestacion 9 Costa Hermosillo,HERMOSILLO
SIN,HERMOSILLO,04SBO-115,Subestacion 8 Costa Hermosillo,HERMOSILLO
SIN,HERMOSILLO,04SBS-115,Subestacion 6 Costa Hermosillo,HERMOSILLO
SIN,HERMOSILLO,04SBT-115,Subestacion 3 Costa Hermosillo,HERMOSILLO
SIN,HERMOSILLO,04SBU-115,Subestacion 1 Costa Hermosillo,HERMOSILLO
SIN,HERMOSILLO,04SBZ-115,Subestacion 10 Costa Hermosillo,HERMOSILLO
SIN,HERMOSILLO,04SCL-115,Subestacion colinas,HERMOSILLO
SIN,HERMOSILLO,04SEL-115,Selecta,HERMOSILLO
SIN,HERMOSILLO,04SNC-115,San Nicolas,HERMOSILLO
SIN,HERMOSILLO,04SPP-115,Punto P,HERMOSILLO
SIN,HERMOSILLO,04STI-115,Santa Ines,HERMOSILLO
SIN,HERMOSILLO,04TCG-115,Tecnologico,HERMOSILLO
SIN,HERMOSILLO,04TST-115,Tastiota,HERMOSILLO
SIN,HERMOSILLO,04URE-115,Ures,URES
SIN,HERMOSILLO,04VNO-115,Viñedos,HERMOSILLO
SIN,HERMOSILLO,04VPI-115,Villa del Pitic,HERMOSILLO
SIN,LOS MOCHIS,04AHO-115,Ahome,AHOME
SIN,LOS MOCHIS,04CHO-230,Choacahui,AHOME
SIN,LOS MOCHIS,04CNT-115,Centenario,AHOME
SIN,LOS MOCHIS,04CRZ-115,Carrizo,AHOME
SIN,LOS MOCHIS,04EFP-115,El Fuerte Penal,EL FUERTE
SIN,LOS MOCHIS,04EFU-115,El Fuerte,EL FUERTE
SIN,LOS MOCHIS,04HRS-115,Hornillos,EL FUERTE
SIN,LOS MOCHIS,04JAE-115,Jose angel Espinoza,EL FUERTE
SIN,LOS MOCHIS,04JJR-115,Juan Jose Rios,GUASAVE
SIN,LOS MOCHIS,04LMC-115,Los Mochis Colinas,AHOME
SIN,LOS MOCHIS,04LMD-115,Los Mochis Dos,EL FUERTE
SIN,LOS MOCHIS,04LMI-115,Los Mochis Industrial,AHOME
SIN,LOS MOCHIS,04LMT-115,Los Mochis Tres,AHOME
SIN,LOS MOCHIS,04LMU-115,Los Mochis Uno,AHOME
SIN,LOS MOCHIS,04MCE-115,Mochis Centro,AHOME
SIN,LOS MOCHIS,04MLV-115,Mochis las Villas,AHOME
SIN,LOS MOCHIS,04RUC-115,Ruiz Cortines,ALAMOS
SIN,LOS MOCHIS,04TPD-400,Topolobampo II,AHOME
SIN,LOS MOCHIS,04TPO-115,Topolobampo,AHOME
SIN,LOS MOCHIS,04TPO-230,Topolobampo,AHOME
SIN,MAZATLAN,04DMA-115,Subestacion del Mar,MAZATLAN
SIN,MAZATLAN,04EPA-115,Escuinapa,ESCUINAPA
SIN,MAZATLAN,04LCZ-115,La Cruz,ELOTA
SIN,MAZATLAN,04MAC-115,Mazatlan Centro,MAZATLAN
SIN,MAZATLAN,04MAE-115,Mazatlan Aeropuerto,MAZATLAN
SIN,MAZATLAN,04MRN-115,Mazatlan Marina,MAZATLAN
SIN,MAZATLAN,04MTE-115,Mazatlan Tecnologico,MAZATLAN
SIN,MAZATLAN,04MZD-115,Mazatlan Dos,MAZATLAN
SIN,MAZATLAN,04MZD-230,Mazatlan Dos,MAZATLAN
SIN,MAZATLAN,04MZN-115,Mazatlan Norte,MAZATLAN
SIN,MAZATLAN,04MZO-115,Mazaztlan Oriente,MAZATLAN
SIN,MAZATLAN,04MZU-115,Mazatlan Uno,MAZATLAN
SIN,MAZATLAN,04PXT-115,Piaxtla,SAN IGNACIO
SIN,MAZATLAN,04ROS-115,Rosario,ROSARIO
SIN,MAZATLAN,04SVU-115,Villa Union,MAZATLAN
SIN,MAZATLAN,04TEA-115,Teacapan,ESCUINAPA
SIN,MAZATLAN,04VND-115,Venadillo,MAZATLAN
SIN,NAVOJOA,04AAM-115,Alamos,ALAMOS
SIN,NAVOJOA,04FUC-115,Fundicion,NAVOJOA
SIN,NAVOJOA,04HPO-115,Huatabampo,HUATABAMPO
SIN,NAVOJOA,04HTS-230,Huites,CHOIX
SIN,NAVOJOA,04MCM-115,Mina Cobre del Mayo,ALAMOS
SIN,NAVOJOA,04MRI-115,Mocuzari,ALAMOS
SIN,NAVOJOA,04NVI-115,Navojoa Industrial,NAVOJOA
SIN,NAVOJOA,04NVJ-115,Navojoa,NAVOJOA
SIN,NAVOJOA,04NVN-115,Navojoa Norte,NAVOJOA
SIN,NAVOJOA,04NVO-115,Navojoa Oriente,NAVOJOA
SIN,NAVOJOA,04PNO-230,Pueblo Nuevo,NAVOJOA
SIN,NAVOJOA,04VIJ-115,Villa Juarez,BENITO JUAREZ
SIN,NAVOJOA,04VMY-115,Valle del Mayo,ETCHOJOA
SIN,NOGALES,04AGD-230,Aguaprieta II,AGUA PRIETA
SIN,NOGALES,04AGI-115,Agua Prieta,AGUA PRIETA
SIN,NOGALES,04BNV-230,Buenavista,CANANEA
SIN,NOGALES,04EFR-230,El Fresnal,AGUA PRIETA
SIN,NOGALES,04IMR-115,Imuris,IMURIS
SIN,NOGALES,04ISC-115,Industrial San Carlos,NOGALES
SIN,NOGALES,04LCF-230,La Caridad Fundicion,NACOZARI DE GARCIA
SIN,NOGALES,04LDO-115,Luis Donaldo Colosio,MAGDALENA
SIN,NOGALES,04MDD-230,Maniobras Don Diego,BENJAMIN HILL
SIN,NOGALES,04MNV-230,Maniobras AT Solar V,PITIQUITO
SIN,NOGALES,04NGN-115,Nogales Norte,NOGALES
SIN,NOGALES,04NGS-115,Nogales,NOGALES
SIN,NOGALES,04NNG-115,Nuevo Nogales,NOGALES
SIN,NOGALES,04NPO-115,Nuevo Progreso,AGUA PRIETA
SIN,NOGALES,04NRI-230,Nacozari,NACOZARI DE GARCIA
SIN,NOGALES,04OBS-230,Observatorio,CANANEA
SIN,NOGALES,04OCU-115,Ocuca,TRINCHERAS
SIN,NOGALES,04SCN-115,Subestacion Cananea,CANANEA
SIN,NOGALES,04SCN-230,Subestacion Cananea,CANANEA
SIN,NOGALES,04STA-115,Santa Ana,SANTA ANA
SIN,OBREGON,04BND-115,Banderas,CAJEME
SIN,OBREGON,04CAJ-115,Cajeme,CAJEME
SIN,OBREGON,04CCI-115,Cocori,CAJEME
SIN,OBREGON,04COC-115,Ciudad Obregon Cuatro,CAJEME
SIN,OBREGON,04COD-115,Ciudad Obregon Dos,CAJEME
SIN,OBREGON,04COT-115,Ciudad Obregon Tres,CAJEME
SIN,OBREGON,04HDS-115,Hierro de Sonora,CAJEME
SIN,OBREGON,04MBL-115,Maniobras Bluemex,EMPALME
SIN,OBREGON,04MCO-115,Maniobras Cervecera Obregon,CAJEME
SIN,OBREGON,04NNR-115,Nainari,CAJEME
SIN,OBREGON,04OBU-115,Obregon Uno,CAJEME
SIN,OBREGON,04OVI-115,Oviachic,CAJEME
SIN,OBREGON,04PRG-115,Progreso,CAJEME
SIN,OBREGON,04PRO-115,Providencia,CAJEME
SIN,OBREGON,04TBR-115,Tobarito,CAJEME
SIN,OBREGON,04TTB-115,Tetabiate,CAJEME
SIN,OBREGON,04VCM-115,Vicam,GUAYMAS
SIN,OBREGON,04VDY-115,Valle del Yaqui,CAJEME
SIN,OBREGON,04VGU-115,Villa de Guadalupe,BACUM
SIN,OBREGON,04VYD-115,Valle del Yaqui Dos,CAJEME
SIN,CAMARGO,05ABG-115,Abraham Gonzalez,CAMARGO
SIN,CAMARGO,05ALV-115,Altavista,HIDALGO DEL PARRAL
SIN,CAMARGO,05ARM-115,Armendariz,SAUCILLO
SIN,CAMARGO,05BBA-115,Santa Barbara,SANTA BARBARA
SIN,CAMARGO,05BLV-115,Simon Bolivar,MATAMOROS
SIN,CAMARGO,05BOQ-115,Boquilla,SAN FRANCISCO DE CONCHOS
SIN,CAMARGO,05BUF-115,Bufalo,ALLENDE
SIN,CAMARGO,05CAT-115,Catedral,GUADALUPE Y CALVO
SIN,CAMARGO,05CGD-115,Camargo Dos,CAMARGO
SIN,CAMARGO,05CGU-115,Camargo Uno,CAMARGO
SIN,CAMARGO,05CLN-115,Colina Planta,SAN FRANCISCO DE CONCHOS
SIN,CAMARGO,05CMN-115,Cuadro de Maniobras Naica,DELICIAS
SIN,CAMARGO,05DEL-115,Delicias,DELICIAS
SIN,CAMARGO,05DLD-115,Delicias Dos,DELICIAS
SIN,CAMARGO,05DUR-115,Duraplay,HIDALGO DEL PARRAL
SIN,CAMARGO,05ESC-115,Escalon,JIMENEZ
SIN,CAMARGO,05FVL-115,Francisco Villa,DELICIAS
SIN,CAMARGO,05FVL-230,Francisco Villa,DELICIAS
SIN,CAMARGO,05GCH-115,Guachochi,GUACHOCHI
SIN,CAMARGO,05GVD-115,Guanacevi Durango,GUANACEVI
SIN,CAMARGO,05GVI-115,Guanacevi,GUANACEVI
SIN,CAMARGO,05HCL-230,Hercules,SIERRA MOJADA
SIN,CAMARGO,05JEZ-115,Jimenez,JIMENEZ
SIN,CAMARGO,05KOO-115,Kilometro 88,DELICIAS
SIN,CAMARGO,05LCS-115,Lazaro Cardenas,JULIMES
SIN,CAMARGO,05LPL-115,La Perla,CAMARGO
SIN,CAMARGO,05MOQ-115,Meoqui,MEOQUI
SIN,CAMARGO,05NAI-115,Naica,DELICIAS
SIN,CAMARGO,05NHO-115,Nuevo Holanda,OJINAGA
SIN,CAMARGO,05OAS-115,Oasis,CHIHUAHUA
SIN,CAMARGO,05OJI-115,Ojinaga,OJINAGA
SIN,CAMARGO,05PAR-115,Parral,HIDALGO DEL PARRAL
SIN,CAMARGO,05PTJ-115,Puerto Justo,OCAMPO
SIN,CAMARGO,05RIF-115,Rio Florido,JIMENEZ
SIN,CAMARGO,05SAJ-115,San Julian,GUADALUPE Y CALVO
SIN,CAMARGO,05SFO-115,San Francisco Del Oro,SAN FRANCISCO DEL ORO
SIN,CAMARGO,05SGU-115,Santiago Uno,SAN FRANCISCO DEL ORO
SIN,CAMARGO,05SMO-115,Santa Maria del Oro,EL ORO
SIN,CAMARGO,05THS-115,Tres Hermanos,ALDAMA
SIN,CAMARGO,05TRE-115,El Trebol,OJINAGA
SIN,CAMARGO,05TSM-115,Cuadro de Maniobras Rancho el Trece Solar,CAMARGO
SIN,CAMARGO,05VCM-115,Vichisa Maniobras,MEOQUI
SIN,CAMARGO,05WRA-115,Wrangler,DELICIAS
SIN,CASAS GRANDES,05AON-115,Ascencion,ASCENSION
SIN,CASAS GRANDES,05BJZ-115,Benito Juarez,BUENAVENTURA
SIN,CASAS GRANDES,05BSM-115,Bismark,ASCENSION
SIN,CASAS GRANDES,05CGR-115,Casas Grandes,CASAS GRANDES
SIN,CASAS GRANDES,05CUA-115,Las Cuatas,AHUMADA
SIN,CASAS GRANDES,05GAV-115,Gavilan,AHUMADA
SIN,CASAS GRANDES,05GNA-115,Galeana,GALEANA
SIN,CASAS GRANDES,05JOS-115,Janos,JANOS
SIN,CASAS GRANDES,05LAP-115,La Palma,AHUMADA
SIN,CASAS GRANDES,05LSA-115,La Salada,ASCENSION
SIN,CASAS GRANDES,05MCZ-115,Moctezuma,AHUMADA
SIN,CASAS GRANDES,05MCZ-230,Moctezuma,AHUMADA
SIN,CASAS GRANDES,05MMS-230,Maniobras Santa Maria,GALEANA
SIN,CASAS GRANDES,05MTV-115,Monteverde,JANOS
SIN,CASAS GRANDES,05PMS-115,Palomas,ASCENSION
SIN,CASAS GRANDES,05SBV-115,San Buenaventura,BUENAVENTURA
SIN,CASAS GRANDES,05SSM-115,Santos Solar Maniobras,AHUMADA
SIN,CASAS GRANDES,05VAH-115,Villa Ahumada,AHUMADA
SIN,CASAS GRANDES,05VEZ-115,Valle La Esperanza,AHUMADA
SIN,CASAS GRANDES,05VSM-115,Vado Santa Maria,BUENAVENTURA
SIN,CHIHUAHUA,05ALT-115,Altec,CHIHUAHUA
SIN,CHIHUAHUA,05AMA-115,Aldama,ALDAMA
SIN,CHIHUAHUA,05AMR-115,Americas,CHIHUAHUA
SIN,CHIHUAHUA,05AUM-115,Auma,CHIHUAHUA
SIN,CHIHUAHUA,05BAF-115,Bafar,CHIHUAHUA
SIN,CHIHUAHUA,05CAS-115,Carolinas,CHIHUAHUA
SIN,CHIHUAHUA,05CCD-115,Concordia,CHIHUAHUA
SIN,CHIHUAHUA,05CCU-115,Cementos Chihuahua,CHIHUAHUA
SIN,CHIHUAHUA,05CHU-230,Chuviscar,CHIHUAHUA
SIN,CHIHUAHUA,05CIN-115,Complejo Industrial,CHIHUAHUA
SIN,CHIHUAHUA,05COM-115,Componentes,CHIHUAHUA
SIN,CHIHUAHUA,05CPN-115,Chihuahua Poniente,CHIHUAHUA
SIN,CHIHUAHUA,05CSG-115,Complejo De Seguridad,CHIHUAHUA
SIN,CHIHUAHUA,05CUN-115,Chihuahua Norte,CHIHUAHUA
SIN,CHIHUAHUA,05CUP-115,Chihuahua Planta,CHIHUAHUA
SIN,CHIHUAHUA,05END-230,Encino Dos,AQUILES SERDAN
SIN,CHIHUAHUA,05ENO-230,Encino,AQUILES SERDAN
SIN,CHIHUAHUA,05ESZ-115,El Sauz,CHIHUAHUA
SIN,CHIHUAHUA,05FMR-115,Fuentes Mares,CHIHUAHUA
SIN,CHIHUAHUA,05FPD-115,Ford Planta Dos,CHIHUAHUA
SIN,CHIHUAHUA,05FRD-115,Ford,CHIHUAHUA
SIN,CHIHUAHUA,05GTR-115,General Trias,SANTA ISABEL
SIN,CHIHUAHUA,05HDS-115,Haciendas,CHIHUAHUA
SIN,CHIHUAHUA,05HNW-115,Honeywell,CHIHUAHUA
SIN,CHIHUAHUA,05ISD-115,Industrias Superior II,CHIHUAHUA
SIN,CHIHUAHUA,05ISP-115,Industrias Superior,CHIHUAHUA
SIN,CHIHUAHUA,05ITC-115,Interceramic,CHIHUAHUA
SIN,CHIHUAHUA,05JAB-115,Jabil,CHIHUAHUA
SIN,CHIHUAHUA,05LEN-230,Laguna Encinillas,CHIHUAHUA
SIN,CHIHUAHUA,05MTR-115,Motorola,CHIHUAHUA
SIN,CHIHUAHUA,05NDD-115,Nombre de Dios,CHIHUAHUA
SIN,CHIHUAHUA,05OCP-115,Ocampo,CHIHUAHUA
SIN,CHIHUAHUA,05PCH-115,Papelera de Chihuahua,CHIHUAHUA
SIN,CHIHUAHUA,05PMR-115,Palomar,CHIHUAHUA
SIN,CHIHUAHUA,05PPS-115,Paneles Ponderosa,CHIHUAHUA
SIN,CHIHUAHUA,05RNN-115,Robinson,CHIHUAHUA
SIN,CHIHUAHUA,05SAU-115,Saucito,CHIHUAHUA
SIN,CHIHUAHUA,05TBL-115,Tabalaopa,CHIHUAHUA
SIN,CHIHUAHUA,05VIT-115,Vitromex,CHIHUAHUA
SIN,CHIHUAHUA,05VTL-115,Victaulic,CHIHUAHUA
SIN,CUAUHTEMOC,05AGE-115,Agnico Eagle,OCAMPO
SIN,CUAUHTEMOC,05ARE-115,Arenales,CUAUHTEMOC
SIN,CUAUHTEMOC,05AVO-115,Alvaro Obregon,CUAUHTEMOC
SIN,CUAUHTEMOC,05BAS-115,Basaseachic,OCAMPO
SIN,CUAUHTEMOC,05CHC-115,Cuauhtemoc,CUAUHTEMOC
SIN,CUAUHTEMOC,05CHD-115,Cuauhtemoc Dos,CUAUHTEMOC
SIN,CUAUHTEMOC,05CON-115,Concheño,OCAMPO
SIN,CUAUHTEMOC,05CRC-115,Carichic,CARICHI
SIN,CUAUHTEMOC,05CRL-115,Creel,BOCOYNA
SIN,CUAUHTEMOC,05DIV-115,Divisadero,URIQUE
SIN,CUAUHTEMOC,05GML-115,Gammon Lake,OCAMPO
SIN,CUAUHTEMOC,05LEO-115,Leoni Cable,CUAUHTEMOC
SIN,CUAUHTEMOC,05LZM-115,Lopez Mateos,GUERRERO
SIN,CUAUHTEMOC,05MBA-115,Manitoba,CUAUHTEMOC
SIN,CUAUHTEMOC,05MCO-115,Maniobras Ciento Ocho,CUAUHTEMOC
SIN,CUAUHTEMOC,05MEN-115,Menonita,NAMIQUIPA
SIN,CUAUHTEMOC,05NCB-115,Nicolas Bravo,MADERA
SIN,CUAUHTEMOC,05NQA-115,Namiquipa,NAMIQUIPA
SIN,CUAUHTEMOC,05PAL-115,Palmarejo,URIQUE
SIN,CUAUHTEMOC,05RCS-115,Ruiz Cortines,NAMIQUIPA
SIN,CUAUHTEMOC,05SFB-115,San Francisco De Borja,SAN FRANCISCO DE BORJA
SIN,CUAUHTEMOC,05YEP-115,Yepachi,TEMOSACHIC
SIN,DURANGO,05AMN-115,Amado Nervo,NOMBRE DE DIOS
SIN,DURANGO,05BAC-115,Bacis,OTAEZ
SIN,DURANGO,05CDM-115,Cerro del Mercado,DURANGO
SIN,DURANGO,05CHA-115,Charcos,MEZQUITAL
SIN,DURANGO,05CHL-115,Chipilo,CHALCHIHUITES
SIN,DURANGO,05CID-115,Cienega Dos,CANELAS
SIN,DURANGO,05CIE-115,Cienegas,CANELAS
SIN,DURANGO,05CLI-115,Centro Logistico e Industrial de Durango,DURANGO
SIN,DURANGO,05CME1115,Cerro del Mercado,DURANGO
SIN,DURANGO,05CND-115,Canatlan Dos,CANATLAN
SIN,DURANGO,05DGD-115,Durango Dos,DURANGO
SIN,DURANGO,05DGU-115,Durango Uno,DURANGO
SIN,DURANGO,05ESL-115,El Salto,PUEBLO NUEVO
SIN,DURANGO,05GDN-115,Guadiana,DURANGO
SIN,DURANGO,05GVR-115,Guadalupe Victoria,GUADALUPE VICTORIA
SIN,DURANGO,05INW-115,International Wire,DURANGO
SIN,DURANGO,05LAF-115,La Flor,DURANGO
SIN,DURANGO,05LPA-115,La Parrilla,NOMBRE DE DIOS
SIN,DURANGO,05LTR-230,La Trinidad,DURANGO
SIN,DURANGO,05MAC-115,Maniobras Centauro,DURANGO
SIN,DURANGO,05MDT-115,Mina Del Toro,CHALCHIHUITES
SIN,DURANGO,05MGA-230,Cuadro de Maniobras Guadalupe Aguilera,CANATLAN
SIN,DURANGO,05MIL-115,Milenio,DURANGO
SIN,DURANGO,05MRT-115,San Martin,SOMBRERETE
SIN,DURANGO,05MSS-115,Masisa,DURANGO
SIN,DURANGO,05MVC-115,Maniobras Versalles de las Cuatas,DURANGO
SIN,DURANGO,05NID-115,Nuevo Ideal,NUEVO IDEAL
SIN,DURANGO,05QDO-115,Quince de Octubre,DURANGO
SIN,DURANGO,05SAB-115,Sabinas,SOMBRERETE
SIN,DURANGO,05SGP-115,Santiago Papasquiaro,SANTIAGO PAPASQUIARO
SIN,DURANGO,05SOM-115,Sombrerete,SOMBRERETE
SIN,DURANGO,05VGR-115,Vicente Guerrero,VICENTE GUERRERO
SIN,JUAREZ,05AEP-115,Aeropuerto,JUAREZ
SIN,JUAREZ,05ALI-115,Automotive Lighting,JUAREZ
SIN,JUAREZ,05AZT-115,Aztecas,JUAREZ
SIN,JUAREZ,05CAR-115,Cartagena,JUAREZ
SIN,JUAREZ,05CEJ-115,Cereso Juarez,JUAREZ
SIN,JUAREZ,05CJM-115,Conejos Medanos,JUAREZ
SIN,JUAREZ,05CLG-115,Colegio,JUAREZ
SIN,JUAREZ,05CME2115,Cuadro de Maniobras Electrolux,JUAREZ
SIN,JUAREZ,05CMF-115,Cuadro De Manionbras Foxconn,JUAREZ
SIN,JUAREZ,05CMS-115,Cementos Samalayuca,JUAREZ
SIN,JUAREZ,05CUE-115,Cuesta,JUAREZ
SIN,JUAREZ,05CVA-115,Chavena,JUAREZ
SIN,JUAREZ,05CZL-115,Chamizal,JUAREZ
SIN,JUAREZ,05DLP-115,Delphi,JUAREZ
SIN,JUAREZ,05DUN-115,Dunas,JUAREZ
SIN,JUAREZ,05FLE-115,Flextronics,JUAREZ
SIN,JUAREZ,05FTS-115,Fuentes,JUAREZ
SIN,JUAREZ,05FXD-115,Foxconn Dos,JUAREZ
SIN,JUAREZ,05GEM-115,Geminis,JUAREZ
SIN,JUAREZ,05GJO-115,Granjeros,JUAREZ
SIN,JUAREZ,05IGS-115,Insurgentes,JUAREZ
SIN,JUAREZ,05INJ-115,Industrial Juarez,JUAREZ
SIN,JUAREZ,05INO-115,Parque Industrial del Norte,JUAREZ
SIN,JUAREZ,05INS-115,Intermex Sur,JUAREZ
SIN,JUAREZ,05LAG-115,Lagos,JUAREZ
SIN,JUAREZ,05LEX-115,Lexmark,JUAREZ
SIN,JUAREZ,05LTD-115,Libertad,JUAREZ
SIN,JUAREZ,05LXD-115,Lexmark Dos,JUAREZ
SIN,JUAREZ,05MBO-230,Cuadro de Maniobras Border,JUAREZ
SIN,JUAREZ,05MED-115,Medanos,JUAREZ
SIN,JUAREZ,05NCE-230,Norte Cerezo,JUAREZ
SIN,JUAREZ,05OTV-115,Oriente XXI,JUAREZ
SIN,JUAREZ,05PAT-115,Patria,JUAREZ
SIN,JUAREZ,05PQE-115,Parque,JUAREZ
SIN,JUAREZ,05PRR-115,Porvenir,PRAXEDIS G. GUERRERO
SIN,JUAREZ,05ROB-115,Robert Bosch,JUAREZ
SIN,JUAREZ,05RVA-115,Rivereña,JUAREZ
SIN,JUAREZ,05SID-115,San Isidro,GUADALUPE
SIN,JUAREZ,05SIG-115,San Ignacio,PRAXEDIS G. GUERRERO
SIN,JUAREZ,05SJE-115,San Jeronimo,JUAREZ
SIN,JUAREZ,05SVC-115,Salvacar,JUAREZ
SIN,JUAREZ,05SYC-230,Samalayuca Planta,JUAREZ
SIN,JUAREZ,05SYD-230,Samalayuca dos,JUAREZ
SIN,JUAREZ,05SZL-115,Sauzal,JUAREZ
SIN,JUAREZ,05TEC-115,Tecnologico,JUAREZ
SIN,JUAREZ,05TER-115,Terranova,JUAREZ
SIN,JUAREZ,05TOR-115,Torres,JUAREZ
SIN,JUAREZ,05VIU-115,Verde Independencia Uno,JUAREZ
SIN,JUAREZ,05WER-115,Werner,JUAREZ
SIN,JUAREZ,05ZZA-115,Zaragoza,JUAREZ
SIN,LAGUNA,05ABA-115,Abastos,TORREON
SIN,LAGUNA,05ADI-115,Arcadio,MATAMOROS
SIN,LAGUNA,05ALL-115,Allende Coahuila,TORREON
SIN,LAGUNA,05AMS-115,Alamos,GOMEZ PALACIO
SIN,LAGUNA,05AND-230,Andalucia,MATAMOROS
SIN,LAGUNA,05BAT-115,Batopilas,FRANCISCO I. MADERO
SIN,LAGUNA,05BER-115,Bermejillo,MAPIMI
SIN,LAGUNA,05CEB-115,Ceballos,MAPIMI
SIN,LAGUNA,05CEM-115,Cementos,TORREON
SIN,LAGUNA,05CFN-115,California,TORREON
SIN,LAGUNA,05CLA-115,Complejo Lala,TORREON
SIN,LAGUNA,05CML-115,Cuadro de Maniobras La Loma,LERDO
SIN,LAGUNA,05CRN-115,Coronel,GOMEZ PALACIO
